  889.00 14.686 r
  890.00 14.664 r
  891.00 14.612 r
  892.00 14.551 r
  893.00 14.616 r
  894.00 14.665 r
  895.00 14.663 r
  896.00 14.638 r
  897.00 14.653 r
  898.00 14.626 r
  899.00 14.608 r
  900.00 14.591 r
  901.00 14.581 r
  902.00 14.616 r
  904.00 14.623 r
  905.00 14.590 r
  906.00 14.592 r
  907.00 14.599 r
  908.00 14.625 r
  909.00 14.643 r
  910.00 14.683 r
  911.00 14.698 r
  912.00 14.663 r
  913.00 14.659 r
  914.00 14.643 r
  915.00 14.632 r
  916.00 14.579 r
  917.00 14.619 r
  918.00 14.596 r
  919.00 14.597 r
  920.00 14.584 r
  921.00 14.529 r
  922.00 14.550 r
  923.00 14.570 r
  925.00 14.539 r
  926.00 14.528 r
  927.00 14.497 r
  928.00 14.533 r
  929.00 14.469 r
  930.00 14.469 r
  932.00 14.480 r
  934.00 14.424 r
  935.00 14.424 r
  948.00 14.494 r
  953.00 14.460 r
  960.00 14.495 r
 1106.00 14.604 r
 1156.00 14.202 r
 1159.00 14.188 r
 1163.00 14.227 r
 1240.00 14.364 r
 1275.00 14.191 r
 1276.00 14.215 r
 1279.00 14.182 r
 1280.00 14.194 r
 1281.00 14.224 r
 1282.00 14.230 r
 1300.00 14.023 r
 1301.00 14.073 r
 1302.00 14.064 r
 1332.00 14.395 r
 1333.00 14.346 r
 1403.00 14.005 r
 1427.00 14.012 r
 1429.00 14.033 r
 1431.00 14.137 r
 1455.00 14.023 r
 1459.00 14.048 r
 1467.00 14.306 r
 1486.00 14.225 r
 1487.00 14.208 r
 1518.00 14.399 r
 1519.00 14.396 r
 1532.00 14.238 r
 1534.00 14.170 r
 1539.00 14.036 r
 1541.00 14.070 r
 1561.00 14.079 r
 1563.00 14.153 r
 1578.00 14.053 r
 1580.00 14.099 r
    0.00 14.050 i
    2.00 13.980 i
    4.00 13.955 i
    6.00 13.900 i
    9.00 13.970 i
   14.00 14.000 i
   15.00 14.016 i
   16.00 14.024 i
   17.00 14.039 i
   18.00 14.050 i
   19.00 14.087 i
   20.00 14.088 i
   21.00 14.098 i
   24.00 14.059 i
   26.00 14.048 i
   29.00 14.085 i
   31.00 14.065 i
   32.00 14.080 i
   33.00 14.111 i
   34.00 14.123 i
   35.00 14.123 i
   36.00 14.134 i
   37.00 14.112 i
   38.00 14.150 i
   39.00 14.148 i
   40.00 14.146 i
   41.00 14.160 i
   42.00 14.127 i
   43.00 14.214 i
   44.00 14.231 i
   45.00 14.224 i
   46.00 14.217 i
   47.00 14.218 i
   48.00 14.250 i
   49.00 14.256 i
   50.00 14.274 i
   51.00 14.289 i
   52.00 14.288 i
   53.00 14.361 i
   54.00 14.385 i
   55.00 14.342 i
   56.00 14.322 i
   57.00 14.300 i
   58.00 14.306 i
   59.00 14.318 i
   60.00 14.330 i
   61.00 14.334 i
   62.00 14.349 i
   63.00 14.354 i
   64.00 14.349 i
   65.00 14.323 i
   66.00 14.335 i
   67.00 14.335 i
   68.00 14.343 i
   69.00 14.358 i
   70.00 14.333 i
   71.00 14.338 i
   72.00 14.344 i
   73.00 14.322 i
   74.00 14.284 i
   75.00 14.351 i
   76.00 14.356 i
   77.00 14.351 i
   78.00 14.330 i
   79.00 14.336 i
   80.00 14.330 i
   81.00 14.295 i
   82.00 14.378 i
   83.00 14.370 i
   84.00 14.310 i
   85.00 14.342 i
   86.00 14.345 i
   87.00 14.333 i
   88.00 14.323 i
   89.00 14.334 i
   90.00 14.338 i
   91.00 14.357 i
   93.00 14.423 i
   94.00 14.418 i
   95.00 14.445 i
   97.00 14.470 i
   98.00 14.483 i
   99.00 14.504 i
  100.00 14.505 i
  101.00 14.483 i
  102.00 14.483 i
  104.00 14.531 i
  105.00 14.490 i
  106.00 14.497 i
  107.00 14.527 i
  108.00 14.523 i
  109.00 14.491 i
  111.00 14.459 i
  112.00 14.415 i
  113.00 14.368 i
  114.00 14.395 i
  115.00 14.370 i
  116.00 14.407 i
  118.00 14.360 i
  119.00 14.339 i
  120.00 14.345 i
  121.00 14.324 i
  122.00 14.342 i
  124.00 14.312 i
  125.00 14.332 i
  126.00 14.321 i
  127.00 14.351 i
  128.00 14.343 i
  129.00 14.358 i
  130.00 14.341 i
  131.00 14.294 i
  132.00 14.307 i
  133.00 14.297 i
  134.00 14.282 i
  135.00 14.259 i
  136.00 14.196 i
  137.00 14.210 i
  138.00 14.200 i
  139.00 14.229 i
  140.00 14.216 i
  141.00 14.215 i
  142.00 14.236 i
  143.00 14.269 i
  144.00 14.273 i
  145.00 14.246 i
  148.00 14.207 i
  151.00 14.224 i
  154.00 14.169 i
  157.00 14.209 i
  158.00 14.222 i
  160.00 14.163 i
  161.00 14.180 i
  162.00 14.169 i
  163.00 14.174 i
  164.00 14.159 i
  165.00 14.171 i
  166.00 14.145 i
  167.00 14.165 i
  168.00 14.208 i
  169.00 14.211 i
  170.00 14.215 i
  171.00 14.208 i
  172.00 14.198 i
  173.00 14.167 i
  175.00 14.161 i
  176.00 14.173 i
  177.00 14.134 i
  178.00 14.177 i
  182.00 14.127 i
  184.00 14.150 i
  186.00 14.188 i
  187.00 14.164 i
  190.00 14.158 i
  191.00 14.110 i
  192.00 14.121 i
  220.00 14.350 i
  335.00 14.390 i
  346.00 14.220 i
  350.00 14.160 i
  355.00 14.080 i
  357.00 14.080 i
  375.00 14.010 i
  386.00 13.960 i
  396.00 13.960 i
  399.00 13.990 i
  402.00 13.990 i
  404.00 14.017 i
  409.00 14.020 i
  412.00 14.050 i
  417.00 14.050 i
  419.00 14.070 i
  420.00 14.059 i
  423.00 14.004 i
  429.00 14.070 i
  432.00 14.118 i
  439.00 14.180 i
  440.00 14.150 i
  443.00 14.130 i
  446.00 14.098 i
  448.00 14.052 i
  449.00 14.043 i
  450.00 14.069 i
  452.00 14.090 i
  453.00 14.101 i
  455.00 14.160 i
  458.00 14.160 i
  467.00 14.096 i
  468.00 14.120 i
  471.00 14.110 i
  474.00 14.070 i
  475.00 14.075 i
  477.00 13.950 i
  480.00 13.940 i
  483.00 13.870 i
  488.00 13.960 i
  491.00 13.970 i
  492.00 13.991 i
  496.00 14.031 i
  499.00 13.993 i
  507.00 14.044 i
  514.00 14.081 i
  518.00 14.096 i
  524.00 14.061 i
  526.00 14.063 i
  528.00 14.036 i
  530.00 14.058 i
  536.00 14.073 i
  537.00 14.042 i
  538.00 14.088 i
  539.00 14.094 i
  542.00 14.050 i
  543.00 14.024 i
  559.00 14.046 i
  562.00 13.938 i
  563.00 13.923 i
  564.00 13.937 i
  567.00 13.908 i
  577.00 14.021 i
  581.00 13.944 i
  582.00 13.980 i
  676.00 13.361 i
  685.00 13.507 i
  719.00 13.816 i
  721.00 13.812 i
  724.00 13.770 i
  725.00 13.789 i
  729.00 13.728 i
  732.00 13.690 i
  736.00 13.642 i
  740.00 13.660 i
  741.00 13.734 i
  743.00 13.690 i
  745.00 13.667 i
  747.00 13.640 i
  751.00 13.720 i
  752.00 13.729 i
  753.00 13.710 i
  759.00 13.740 i
  767.00 13.698 i
  769.00 13.669 i
  770.00 13.621 i
  771.00 13.621 i
  777.00 13.670 i
  780.00 13.710 i
  783.00 13.663 i
  785.00 13.715 i
  787.00 13.659 i
  795.00 13.701 i
  797.00 13.711 i
  798.00 13.721 i
  799.00 13.689 i
  804.00 13.767 i
  805.00 13.820 i
  806.00 13.848 i
  807.00 13.909 i
  808.00 13.884 i
  809.00 13.886 i
  810.00 13.843 i
  811.00 13.810 i
  812.00 13.770 i
  813.00 13.807 i
  814.00 13.770 i
  821.00 13.758 i
  822.00 13.779 i
  824.00 13.850 i
  825.00 13.823 i
  826.00 13.834 i
  827.00 13.790 i
  830.00 13.830 i
  832.00 13.878 i
  833.00 13.950 i
  834.00 13.921 i
  837.00 13.948 i
  838.00 13.953 i
  841.00 14.069 i
  844.00 14.083 i
  851.00 14.100 i
  852.00 14.086 i
  853.00 14.083 i
  854.00 14.130 i
  855.00 14.086 i
  856.00 14.055 i
  857.00 14.081 i
  859.00 14.117 i
  860.00 14.105 i
  861.00 14.093 i
  862.00 14.065 i
  863.00 14.075 i
  865.00 14.035 i
  866.00 14.021 i
  867.00 14.007 i
  868.00 14.030 i
  869.00 14.055 i
  870.00 14.059 i
  871.00 14.051 i
  872.00 14.049 i
  873.00 14.017 i
  874.00 14.001 i
  875.00 14.027 i
  876.00 14.069 i
  877.00 14.116 i
  878.00 14.128 i
  879.00 14.134 i
  880.00 14.150 i
  881.00 14.201 i
  882.00 14.209 i
  883.00 14.238 i
  884.00 14.259 i
  885.00 14.271 i
  886.00 14.313 i
  887.00 14.334 i
  888.00 14.344 i
  889.00 14.331 i
  890.00 14.328 i
  891.00 14.272 i
  892.00 14.253 i
  893.00 14.279 i
  894.00 14.323 i
  895.00 14.326 i
  896.00 14.299 i
  897.00 14.304 i
  898.00 14.291 i
  899.00 14.275 i
  900.00 14.256 i
  901.00 14.245 i
  902.00 14.267 i
  903.00 14.259 i
  904.00 14.293 i
  905.00 14.281 i
  906.00 14.279 i
  907.00 14.281 i
  908.00 14.303 i
  909.00 14.324 i
  910.00 14.366 i
  911.00 14.358 i
  912.00 14.355 i
  913.00 14.326 i
  914.00 14.318 i
  915.00 14.285 i
  916.00 14.249 i
  917.00 14.265 i
  918.00 14.284 i
  919.00 14.263 i
  920.00 14.244 i
  921.00 14.217 i
  922.00 14.238 i
  923.00 14.253 i
  924.00 14.273 i
  925.00 14.226 i
  926.00 14.195 i
  927.00 14.190 i
  928.00 14.261 i
  929.00 14.150 i
  930.00 14.140 i
  931.00 14.147 i
  932.00 14.157 i
  934.00 14.113 i
  935.00 14.120 i
  943.00 14.148 i
  945.00 14.162 i
  948.00 14.170 i
  953.00 14.117 i
  960.00 14.175 i
 1106.00 14.226 i
 1113.00 14.200 i
 1124.00 14.160 i
 1127.00 14.170 i
 1141.00 14.170 i
 1144.00 14.090 i
 1151.00 14.000 i
 1154.00 13.970 i
 1156.00 13.990 i
 1159.00 13.821 i
 1162.00 13.870 i
 1163.00 13.853 i
 1165.00 13.900 i
 1168.00 13.900 i
 1178.00 13.910 i
 1182.00 13.940 i
 1185.00 13.960 i
 1188.00 14.100 i
 1191.00 14.110 i
 1194.00 14.130 i
 1197.00 14.070 i
 1206.00 14.160 i
 1210.00 14.010 i
 1213.00 13.990 i
 1216.00 13.970 i
 1219.00 13.920 i
 1224.00 14.010 i
 1240.00 13.992 i
 1275.00 13.827 i
 1276.00 13.855 i
 1279.00 13.816 i
 1280.00 13.826 i
 1281.00 13.856 i
 1282.00 13.863 i
 1300.00 13.648 i
 1301.00 13.695 i
 1302.00 13.691 i
 1332.00 14.004 i
 1333.00 13.955 i
 1403.00 13.623 i
 1427.00 13.627 i
 1429.00 13.656 i
 1431.00 13.748 i
 1455.00 13.631 i
 1459.00 13.652 i
 1467.00 13.914 i
 1470.00 13.980 i
 1486.00 13.826 i
 1487.00 13.807 i
 1508.00 13.890 i
 1518.00 14.010 i
 1519.00 14.007 i
 1524.00 13.890 i
 1532.00 13.855 i
 1534.00 13.792 i
 1539.00 13.655 i
 1541.00 13.687 i
 1561.00 13.690 i
 1563.00 13.762 i
 1578.00 13.670 i
 1580.00 13.706 i
 1581.00 13.720 i
    0.00 13.519 z
   19.00 13.587 z
   20.00 13.599 z
   21.00 13.607 z
   24.00 13.601 z
   26.00 13.561 z
   29.00 13.620 z
   30.00 13.586 z
   31.00 13.591 z
   32.00 13.624 z
   33.00 13.652 z
   34.00 13.670 z
   37.00 13.660 z
   38.00 13.673 z
   39.00 13.668 z
   43.00 13.773 z
   44.00 13.756 z
   45.00 13.776 z
   46.00 13.754 z
   48.00 13.762 z
   49.00 13.781 z
   50.00 13.815 z
   52.00 13.829 z
   53.00 13.878 z
   54.00 13.894 z
   55.00 13.876 z
   56.00 13.856 z
   57.00 13.846 z
   58.00 13.852 z
   59.00 13.847 z
   60.00 13.854 z
   61.00 13.901 z
   62.00 13.878 z
   64.00 13.885 z
   65.00 13.847 z
   66.00 13.870 z
   67.00 13.879 z
   68.00 13.885 z
   69.00 13.911 z
   70.00 13.864 z
   73.00 13.866 z
   74.00 13.812 z
   75.00 13.877 z
   76.00 13.896 z
   77.00 13.888 z
   78.00 13.922 z
   79.00 13.849 z
   80.00 13.842 z
   82.00 13.872 z
   83.00 13.884 z
   86.00 13.875 z
   87.00 13.880 z
   88.00 13.876 z
   89.00 13.882 z
   90.00 13.872 z
   93.00 13.964 z
   94.00 13.963 z
   95.00 13.988 z
   97.00 13.986 z
   98.00 14.019 z
   99.00 14.015 z
  100.00 14.024 z
  101.00 14.025 z
  102.00 13.993 z
  106.00 14.020 z
  107.00 14.062 z
  108.00 14.042 z
  109.00 13.976 z
  112.00 13.903 z
  113.00 13.893 z
  114.00 13.902 z
  115.00 13.911 z
  116.00 13.911 z
  118.00 13.891 z
  119.00 13.868 z
  120.00 13.913 z
  121.00 13.898 z
  122.00 13.842 z
  124.00 13.864 z
  125.00 13.879 z
  126.00 13.940 z
  127.00 13.902 z
  128.00 13.855 z
  129.00 13.859 z
  130.00 13.826 z
  131.00 13.842 z
  132.00 13.852 z
  133.00 13.850 z
  134.00 13.835 z
  135.00 13.818 z
  137.00 13.764 z
  138.00 13.784 z
  139.00 13.771 z
  140.00 13.757 z
  141.00 13.786 z
  142.00 13.762 z
  143.00 13.797 z
  144.00 13.765 z
  145.00 13.834 z
  148.00 13.775 z
  151.00 13.781 z
  158.00 13.700 z
  160.00 13.695 z
  161.00 13.681 z
  162.00 13.689 z
  163.00 13.718 z
  165.00 13.724 z
  166.00 13.694 z
  167.00 13.700 z
  169.00 13.754 z
  170.00 13.760 z
  171.00 13.749 z
  172.00 13.714 z
  173.00 13.718 z
  175.00 13.677 z
