10.53375,36.68694,18.50000,105.74099,25.95036,2.38068
10.55658,15.15428,20.70000,82.93291,33.87103,2.14355
10.68483,10.16375,22.10000,57.17407,28.80103,1.92423
10.84467,-26.65167,17.30000,88.48293,37.00719,2.52349
10.88629,0.41667,19.20000,80.58780,34.64808,2.16129
10.95371,34.44053,19.90000,108.67392,20.40354,3.54044
11.07104,-37.88311,19.30000,96.57582,27.53281,2.55360
11.11067,-84.37778,17.80000,112.18245,29.17472,2.32347
11.33033,21.46114,16.80000,116.03375,28.48491,2.60741
11.41496,-22.73197,16.70000,51.46969,31.20890,1.73238
11.43054,12.28661,17.40000,70.07239,33.73824,2.94186
11.69812,39.01317,20.90000,95.00539,26.73021,1.93397
11.75179,56.96178,18.90000,98.70936,33.18265,1.55309
11.79079,20.29153,16.90000,97.13280,30.60344,3.10219
11.93279,24.58775,19.60000,72.47393,33.78748,2.28307
11.96412,-82.94706,16.80000,108.00273,26.57321,2.15459
11.98008,39.81600,17.30000,87.54604,35.89248,2.77002
12.01087,22.59008,18.60000,95.38483,40.32953,2.46997
12.19642,31.95700,13.10000,114.26067,24.78242,1.99701
12.31917,-44.95306,15.80000,119.02253,28.30517,2.31392
12.34537,-31.27425,17.70000,80.45409,25.72363,1.87649
12.39054,-25.15944,21.50000,77.07568,29.46009,2.99503
12.40813,51.47056,20.80000,92.06410,26.35746,2.62297
12.43008,2.61775,18.50000,121.41770,27.70324,2.04864
12.49796,-57.64075,16.50000,127.61858,28.76549,2.77384
12.58971,-4.87231,19.30000,93.36693,39.15866,2.89170
12.67208,-9.48469,15.80000,39.39606,26.26404,2.82094
12.78417,-6.83386,19.50000,111.77822,31.65318,2.08440
12.78950,-42.44244,19.50000,72.04967,33.35625,2.16970
12.81937,-62.70122,16.70000,82.23854,33.72773,2.96427
13.11592,44.04850,18.00000,92.34805,31.06219,2.68806
13.21892,-28.43167,19.00000,64.22260,31.50834,2.23543
13.69475,-24.92472,16.90000,101.16391,31.01982,2.04079
14.08358,-9.60850,15.20000,100.09845,38.55318,1.49219
14.13446,-21.28553,16.70000,91.41881,27.91076,2.51120
14.23025,16.42042,20.90000,85.64143,28.26640,1.97467
14.32075,-0.40906,19.10000,94.90980,32.83244,1.65568
14.33021,-22.21031,20.60000,84.32861,27.07690,2.34742
14.50925,-32.57239,18.80000,93.42922,29.05988,2.23893
14.52113,-5.66453,18.60000,119.12968,30.18130,2.73721
14.56992,17.38708,19.10000,85.97150,26.07647,2.00558
14.63358,33.18817,20.90000,122.16002,25.95855,2.26584
14.64083,6.33511,20.90000,74.34384,28.04942,1.92455
14.69408,-56.98653,17.40000,100.20901,24.01775,3.33429
14.73271,-52.32447,20.20000,153.44995,33.39716,2.77506
14.77296,0.11436,17.50000,87.15084,35.47472,3.16703
14.82050,-1.83825,17.10000,98.63934,36.05889,3.40392
15.03871,-33.62561,19.40000,57.08270,31.68269,1.54519
15.08667,7.76428,21.30000,83.52894,29.76445,2.09120
15.15954,33.75172,19.70000,75.39230,30.66236,2.82290
15.24242,-0.92983,18.70000,70.81873,26.04890,1.45659
15.56175,-80.21094,19.80000,87.04254,30.68559,2.01785
15.57750,-75.78083,17.80000,110.70799,28.46077,2.12765
15.61300,42.23869,18.70000,81.24919,29.95801,2.06039
15.69067,58.40308,19.00000,83.88001,30.93802,2.78968
15.73475,-26.77669,17.50000,109.35143,21.39121,2.15205
15.85838,15.44022,17.20000,123.84297,32.72521,3.33696
15.87021,43.38331,19.20000,80.09748,32.94705,2.99407
15.89050,-64.65211,14.90000,78.51097,30.40650,2.55477
16.24250,-24.27456,19.90000,67.73883,33.91919,2.01504
16.28875,39.47092,18.20000,77.84037,26.20321,2.80785
16.50121,34.03417,24.10000,114.15681,20.26922,2.93706
16.54571,25.65847,17.40000,90.70261,29.19038,1.59368
16.59579,-1.92733,19.20000,81.27457,33.43577,1.93803
16.60867,-27.30328,18.60000,94.82547,25.97755,2.44057
16.68396,-10.56953,18.10000,81.28848,37.35434,2.18631
16.68796,-40.57222,18.90000,61.67368,37.27198,0.96005
16.94950,26.18572,21.30000,70.65504,32.85730,2.82776
17.11183,-0.62339,17.30000,103.86877,35.29954,1.77083
17.16154,1.58342,18.10000,83.01197,25.90469,2.01158
17.28408,18.26875,16.90000,78.56378,30.65151,3.13535
17.44308,61.55847,19.40000,93.41357,30.46758,2.47572
17.51996,41.83081,15.70000,84.33891,26.46768,2.44694
17.55275,-0.79633,19.80000,83.56678,32.87888,1.96124
17.55362,68.09478,16.50000,117.02058,23.87915,2.35373
17.62875,-4.25861,18.20000,86.73814,33.28678,2.87674
17.64796,-16.80769,15.80000,115.82952,26.48989,3.13209
17.70825,-12.91764,16.70000,106.68540,22.61172,1.07137
17.70842,-7.69475,18.90000,66.01145,22.99849,3.48618
17.87575,5.60758,18.80000,80.51732,39.05595,2.58590
17.90546,39.10781,22.00000,113.64858,21.18545,1.98949
17.98692,-13.28364,21.30000,91.69142,27.67191,2.31703
18.02425,22.74411,14.80000,83.42377,33.68145,2.58969
18.04246,20.33939,17.20000,82.88197,16.56004,2.06511
18.05392,35.37203,18.30000,69.84358,29.16408,3.08183
18.07521,38.31581,16.70000,97.37360,31.17677,2.80465
18.07879,-66.57922,17.50000,86.65640,39.00444,2.46090
18.13650,-32.02836,19.80000,87.91548,31.46868,1.92329
18.20971,32.13817,16.40000,112.02274,32.80406,2.58953
18.31604,-35.86331,19.90000,74.73702,31.58978,1.78876
18.36250,49.80667,17.80000,77.62711,31.70010,1.78009
18.42975,2.37147,14.60000,92.85429,48.13792,2.65386
18.47712,13.41458,18.80000,101.30544,27.15699,2.10759
18.71988,13.42708,17.40000,122.78120,26.93260,2.00553
18.75717,-34.00756,19.10000,103.56145,34.76209,2.63214
18.82125,-1.45128,17.80000,109.24607,27.02787,2.11931
18.84950,-28.08200,19.80000,92.88409,27.06253,2.42178
18.91879,3.94536,16.70000,101.95092,29.21439,3.41039
18.94229,25.33150,17.30000,83.39527,29.87512,1.78857
18.94342,-30.82197,19.80000,68.13168,23.01094,1.37700
19.05217,-11.60428,17.70000,88.15263,32.44378,1.94145
19.08175,-61.89542,17.80000,77.07059,23.23731,1.87597
19.35500,14.30344,20.80000,108.20074,23.48011,2.98787
19.43583,-33.95139,19.80000,97.14825,33.55015,2.21768
19.44583,-24.72603,17.00000,101.27198,22.11693,2.56808
19.45325,-21.18519,17.20000,86.08804,38.51839,2.84866
19.73858,-21.69169,17.60000,86.56892,34.24710,2.01957
20.13192,-27.02353,15.50000,64.79385,30.51285,1.15879
20.25308,-28.10614,20.00000,101.09886,37.57754,2.71735
20.37083,11.45014,17.30000,87.82463,33.97902,1.27270
20.42317,11.83072,19.20000,79.93309,19.40940,2.49268
20.48692,4.37353,20.00000,94.50005,31.21487,2.10962
20.50796,3.16736,20.80000,118.04846,19.57916,2.10687
20.61408,15.17308,19.70000,75.36324,34.98923,1.51447
20.66171,25.04217,19.10000,79.58953,36.67659,2.33564
20.70029,-9.59639,18.90000,77.07383,27.60986,2.56456
20.78596,34.34681,17.90000,53.53357,20.72717,1.77041
20.90979,-23.18294,17.60000,93.74475,36.31125,2.47112
20.91871,42.16856,17.60000,89.73944,24.31740,3.03208
20.92933,26.25622,18.90000,40.99808,26.89452,2.25529
21.12733,32.82953,19.50000,98.26106,32.91365,1.70313
21.18550,9.31369,19.10000,106.23029,27.17800,1.38115
21.21033,-6.41692,19.10000,53.36569,22.66303,1.48438
21.23283,28.08650,18.40000,111.84456,29.38218,3.12821
21.23896,-51.22125,19.60000,88.20445,35.69335,2.50993
21.27292,1.77414,19.10000,132.49751,41.41405,1.85572
21.32850,-25.81789,19.20000,86.16303,30.59250,2.81811
21.37017,-0.09886,16.50000,74.60215,38.25231,2.17134
21.56250,-22.37600,18.30000,76.17321,34.04119,2.15150
21.67829,25.98367,18.10000,87.27841,32.64188,2.65817
21.73846,33.12508,19.30000,95.13405,30.01978,2.22975
21.79254,-81.13908,16.70000,87.17805,25.25765,2.22517
21.79612,-1.86494,19.00000,106.30170,30.16015,1.64739
21.81796,-8.35803,18.70000,78.13310,26.09983,2.23196
21.96179,-0.22961,19.40000,83.31319,21.50381,1.53283
22.03358,49.01833,15.60000,111.77077,34.30136,0.97956
22.17225,44.65500,20.30000,103.59334,29.71408,1.23601
22.53708,-10.31881,17.80000,106.01587,29.35270,1.71443
22.61517,8.71283,20.50000,84.42684,32.84591,2.26774
22.78013,61.34261,18.80000,105.01435,33.42530,2.58119
22.86129,38.57756,21.40000,95.61551,30.62181,3.25708
23.18113,-16.91344,18.60000,104.25105,30.79732,2.21116
23.27400,-52.00108,17.80000,84.38892,21.44050,2.24667
23.27654,-44.23928,18.10000,85.77870,29.18344,2.85895
23.61746,26.64525,17.00000,104.53925,41.47270,2.63712
23.63346,-38.72594,17.70000,91.38873,31.71701,1.51433
23.90629,-20.14608,18.10000,95.00163,32.58780,3.22182
24.02758,-40.73886,24.40000,67.52650,32.05549,2.38973
24.13579,39.09978,15.50000,72.43596,23.54362,2.41081
24.24413,47.85808,18.10000,67.67147,30.28503,1.99885
24.28637,31.37661,21.00000,56.07869,21.79454,1.52456
24.40979,-24.51497,15.90000,89.11711,21.42374,2.14501
24.46029,58.23647,18.10000,60.55184,28.01986,2.33250
24.54092,-27.19108,19.90000,51.60918,25.03629,1.09751
24.54875,-17.90378,19.80000,13.40918,8.93945,2.50793
24.71604,-5.66894,21.30000,72.01658,29.94510,2.30683
24.73946,-22.91314,17.60000,70.58614,24.01503,3.31840
25.01850,-15.54881,16.70000,58.45084,23.55862,3.04073
25.17029,-7.98031,18.60000,87.82114,29.50578,2.26507
25.35762,-9.47881,17.20000,77.75916,38.93776,1.64154
25.39079,-2.03931,19.80000,108.85481,31.18657,2.34086
25.49063,39.39144,12.50000,109.80209,32.42313,1.64996
25.66200,-5.73369,18.30000,49.42891,32.95261,1.94653
25.76325,41.48900,19.30000,75.52496,38.15669,2.59112
25.79221,-32.01575,18.40000,84.60587,27.66029,2.71947
25.83008,-68.22422,19.00000,96.43441,32.01399,1.25340
25.94758,-58.76428,16.60000,78.36936,27.49163,1.81258
26.13979,27.08419,19.50000,94.88839,23.18662,2.29765
26.26413,-27.55953,17.50000,68.20161,23.01077,2.10969
26.56754,-5.85294,19.80000,61.66653,32.96817,2.77252
26.66783,-27.46117,20.50000,94.25863,23.13443,3.09962
26.70242,-52.04264,11.50000,86.33360,28.14631,1.97578
27.10158,38.90144,17.40000,72.39006,27.65012,2.70708
27.12375,14.03833,17.30000,95.84560,27.45183,2.33566
27.14079,1.48369,19.60000,124.77457,23.13963,2.18995
27.18575,42.25539,20.10000,68.97211,27.41586,2.26994
27.34321,5.93156,21.00000,82.17635,29.32282,2.79798
27.45717,18.95572,20.20000,88.13979,19.22341,1.76438
27.84787,-34.58719,21.20000,74.57507,27.93716,2.82652
27.86312,27.74494,20.70000,103.59823,25.61367,1.34502
28.07525,22.11881,18.90000,97.67313,30.20685,1.33612
28.13333,-14.21094,19.80000,69.34767,35.03188,2.38061
28.14037,-29.71331,18.50000,115.61551,21.28036,3.12428
28.16500,1.78811,15.00000,107.75866,35.53126,2.16590
28.28067,75.29522,18.30000,62.95711,27.98965,2.55106
28.29217,-33.17386,17.20000,93.26701,35.34153,3.10225
28.35771,71.25181,12.00000,66.51611,33.59887,2.90920
28.39304,-1.30233,17.70000,121.94824,25.46428,1.63878
28.51154,8.39753,17.10000,114.48600,32.86823,2.78860
28.58187,-51.13097,17.90000,104.89118,31.99920,2.52471
28.62229,-13.77653,18.00000,77.21151,28.55903,1.76780
28.72692,44.56053,18.90000,118.58440,30.66585,1.93217
28.73454,47.72403,19.00000,93.36062,33.19651,2.61392
28.76554,4.64175,18.40000,72.83487,29.07122,2.37726
28.99558,22.50331,20.30000,75.00195,32.19512,2.67886
29.24167,-53.03333,16.80000,116.95090,25.86040,1.81819
29.39567,74.71200,16.70000,65.66725,27.67886,1.45814
29.46304,-46.23978,21.40000,125.58479,33.99216,2.71335
29.65883,-39.53439,17.70000,148.35643,35.13871,1.94057
29.71988,1.02578,20.70000,94.23550,26.42898,1.89365
29.89329,10.78486,17.40000,109.05053,29.71947,1.57799
29.93062,-27.67728,15.90000,92.12444,36.61727,1.80171
29.99913,-51.72631,17.60000,94.52193,27.54068,3.04713
30.12271,27.21050,19.10000,54.12452,32.98534,2.07263
30.27575,0.56672,18.10000,83.29423,20.05439,2.33156
30.50692,39.72267,18.50000,127.15535,28.42423,2.48129
30.52858,-5.98336,17.60000,106.45973,22.78458,2.99633
30.55771,-19.80542,18.30000,58.78354,31.05437,2.04491
30.61004,8.82044,19.10000,90.43359,29.18734,2.13275
30.68188,42.08786,18.80000,53.02928,31.50082,2.78612
30.88908,72.54825,14.80000,61.54814,23.29092,2.15337
30.93446,30.71050,19.10000,127.54585,38.60499,1.82370
30.94442,11.57928,19.50000,97.22563,27.92443,1.73056
31.02167,40.08431,13.60000,94.54169,25.89323,2.55178
31.05329,-33.56142,19.10000,102.93187,28.55689,2.38894
31.21004,15.23639,22.00000,103.32930,29.98660,1.17517
31.21238,-51.78303,16.10000,87.52129,30.48421,2.53084
31.24029,-17.02217,17.40000,68.59845,27.07240,1.95710
31.27054,32.20836,17.90000,82.22398,24.02986,1.07897
31.30467,14.74233,21.50000,67.76780,35.01630,2.05546
31.30833,39.54917,19.00000,85.60592,35.38375,1.24842
31.60867,-11.84436,19.80000,84.85314,22.22118,1.61672
31.66667,-61.72561,20.30000,108.64415,26.65108,2.41967
31.96221,-68.63200,19.00000,97.40675,29.44146,2.44005
32.00487,-62.27653,17.70000,52.86921,28.70513,1.23785
32.10979,-0.79567,20.50000,76.28709,36.72200,2.11662
32.15900,35.38692,18.80000,64.30482,26.77267,2.04138
32.32042,44.82969,18.10000,120.86011,33.97645,1.56683
32.34004,-52.48961,14.50000,110.73947,36.61266,1.91882
32.37821,-4.64058,16.70000,91.86579,27.31535,2.62188
32.40000,13.86686,20.10000,87.05506,24.53774,2.89844
32.46579,72.49075,21.00000,105.44480,30.12422,1.58530
32.50087,-10.06506,19.30000,66.61201,30.05279,2.06445
32.69250,-51.01719,14.80000,94.46242,33.97023,2.70964
32.80492,10.85967,15.40000,82.85080,37.28147,2.94364
32.95733,-15.97192,17.10000,110.98917,31.23773,2.91368
33.12713,-35.05844,18.70000,72.76979,29.55235,1.13767
33.22008,22.74778,17.00000,121.45592,34.21701,1.81591
33.27158,12.21969,20.80000,80.71522,24.29532,2.59973
33.29387,18.34039,20.10000,88.27614,25.84423,2.33977
33.57471,51.74778,16.50000,115.94061,30.72946,2.91881
33.92508,-2.38244,20.70000,127.58777,30.32574,2.43637
34.02358,-1.30092,18.70000,78.41743,23.77586,1.61410
34.05088,-1.08856,17.70000,78.80085,28.76626,2.62694
34.13371,23.24728,18.40000,93.91969,23.92207,1.82379
34.18600,-73.52789,19.00000,116.69727,28.57030,2.79959
34.20079,-32.79469,18.30000,90.19346,33.98297,2.19833
34.21187,-66.61181,17.10000,66.90487,30.31688,1.72924
34.26108,-8.34789,18.30000,115.04290,26.28596,2.29740
34.32137,8.61778,17.40000,97.60006,38.62290,1.90534
34.37837,73.82572,18.90000,71.37379,29.14828,2.14934
34.39875,-72.85775,16.60000,71.09067,33.85014,2.63582
34.43796,-73.78978,19.50000,73.58138,33.07074,2.24560
34.45396,1.74714,16.20000,73.77171,39.85449,1.94019
34.64321,-9.39400,18.40000,81.12672,31.11473,2.28942
34.77292,-17.42031,17.10000,70.95219,32.93762,1.60725
34.77925,1.34997,19.10000,72.48635,30.03643,1.43292
34.83817,-18.71075,19.40000,115.73621,35.03014,2.91079
35.11758,-13.08864,16.10000,83.55315,32.12051,2.35247
35.14646,-21.85336,18.60000,61.50910,33.34993,2.48346
35.20192,-8.71400,18.30000,101.82854,31.94916,2.38501
35.21350,25.15767,18.80000,76.24072,28.99418,2.69705
35.22571,-63.50539,18.90000,85.67886,26.61971,1.64017
35.27275,35.93714,19.60000,56.81313,24.88419,2.22836
35.50304,-16.25458,18.40000,78.00745,30.79048,2.74771
35.66504,43.03550,14.50000,97.90567,25.13751,2.20920
35.73500,-34.69131,21.00000,102.16177,29.79484,2.00974
35.80933,-11.29397,18.10000,124.90123,28.66275,2.09481
35.87863,-53.79442,19.10000,89.78011,40.21170,2.28503
35.93233,-16.94381,18.30000,109.59122,39.83661,1.75576
36.11846,6.98981,18.90000,64.15746,31.59737,2.76920
36.26946,18.78022,19.10000,104.03821,23.21993,2.63052
36.36396,37.17433,9.50000,110.42584,40.56348,2.42140
36.55704,9.62408,17.80000,88.92200,21.74005,3.00588
36.66192,-44.68956,19.30000,81.40721,30.43975,2.40406
36.78042,39.52781,18.90000,96.51548,33.25708,2.66569
36.81913,2.03333,19.10000,89.98438,16.72622,2.87497
36.88367,-8.80339,18.70000,112.18103,33.82032,2.32100
36.91892,-30.43433,17.40000,84.52779,36.03619,2.67812
37.09004,-55.76758,19.80000,86.15948,33.08727,1.93626
37.14054,-37.33231,19.40000,73.97571,36.12995,2.38443
37.20854,67.35083,18.10000,65.76024,27.35472,2.16083
37.22171,-3.62697,17.40000,96.59972,29.49896,1.89430
37.36854,-36.73244,20.40000,88.16813,27.49209,2.60111
37.39563,-78.79600,18.80000,87.68507,30.96921,2.39793
37.49746,-10.52156,19.20000,131.50819,31.95665,2.16663
37.69046,40.54808,17.70000,85.31357,33.79004,1.73950
37.79917,-47.76989,18.20000,88.56260,28.56228,3.42284
37.82054,-58.68522,17.40000,93.69006,22.45234,3.00746
37.94121,13.38186,17.50000,84.81570,35.49167,1.86536
37.96592,-39.59647,20.70000,69.60451,27.96830,2.92323
38.20254,20.28814,16.20000,60.76220,28.77158,2.30572
38.33508,34.71500,18.30000,126.08368,35.13646,2.66787
38.45496,2.49031,16.00000,101.12666,33.15667,2.23362
38.77675,-47.61961,17.20000,39.10949,26.07300,2.19175
38.90304,-29.64539,19.00000,121.13130,36.17511,2.06333
39.12988,-29.89875,18.20000,115.28116,27.37042,2.61586
39.22187,-61.60422,17.60000,81.88348,27.89404,2.38076
39.30850,5.44722,19.10000,74.78221,20.86414,2.40420
39.39179,-36.05792,16.30000,82.04297,33.61652,1.99768
39.46837,28.80250,18.10000,93.57883,30.40718,3.11160
39.55692,-9.40872,19.30000,102.20122,35.47924,2.02134
39.63538,-31.28283,15.50000,61.65894,31.51566,1.37572
39.66221,16.61647,18.50000,100.34389,26.89331,1.39992
39.75208,-76.44506,18.60000,62.45654,26.40254,2.26020
39.93946,-2.57803,20.10000,112.65245,22.37736,2.10365
39.96358,4.27261,17.80000,126.61913,30.02600,2.34450
40.02188,42.27292,18.30000,93.72646,27.09040,2.16737
40.17842,18.80003,19.00000,92.26286,19.84289,2.74725
40.23400,-5.07833,19.10000,111.87875,29.64533,2.07905
40.27000,-8.25578,10.40000,115.44535,28.65652,2.66597
40.58679,26.89381,19.80000,89.70972,28.54099,1.90620
40.60113,17.71633,21.30000,77.03201,31.05480,2.11508
40.62154,11.01686,19.60000,70.54758,33.53072,2.44552
40.76221,0.77425,19.30000,74.34356,25.34316,2.33911
40.80196,-5.84869,18.70000,83.82118,29.17492,2.40297
40.87867,71.33831,18.40000,94.56035,38.43657,2.65239
41.16788,-58.33181,16.10000,67.85072,20.17354,2.83571
41.32025,24.09311,18.80000,96.83710,25.75898,2.93421
41.35396,-11.12133,13.10000,62.83489,24.73103,2.97531
41.50050,-46.85478,17.90000,95.10571,30.84697,2.04758
41.54238,-29.75622,20.50000,98.11864,26.82719,2.62499
41.54925,18.39169,19.50000,128.67691,34.87986,2.13141
41.74363,-12.60856,18.30000,100.41764,35.35323,1.73083
42.03217,-16.52956,19.70000,51.66621,32.86469,2.66608
42.32508,6.33108,18.00000,89.22111,20.06277,2.93859
42.55996,-27.52467,18.20000,91.70322,27.53595,1.88237
42.57896,-21.49453,19.00000,96.03444,25.22193,2.84021
42.65817,17.20247,16.00000,76.74624,31.26499,2.39651
42.85933,-60.00175,19.30000,93.76913,26.77511,1.56609
42.89392,43.25439,17.10000,97.72729,33.07861,2.00153
42.99679,37.57178,19.70000,111.16278,32.56611,1.52748
43.19979,-22.32375,19.80000,69.34647,26.96758,2.70543
43.31500,-1.40147,18.90000,83.25746,29.23009,2.05844
43.33767,0.10000,22.70000,69.17377,37.71949,2.50015
43.37158,-54.69761,17.70000,62.52397,37.68538,2.94798
43.49004,51.04903,19.70000,87.07764,30.10303,1.71507
43.60300,23.72403,19.80000,80.07540,35.16019,2.19565
43.67763,39.52631,16.90000,72.14389,36.19073,2.61297
44.05350,-21.62475,17.40000,125.14497,31.41851,2.78227
44.17750,-33.25592,19.60000,69.06853,36.48586,2.62830
44.42083,-12.20039,18.60000,91.73582,37.22362,1.39012
44.44013,18.78483,19.90000,144.68378,29.41048,2.18794
44.53046,20.50044,19.30000,90.06133,33.82758,2.62132
44.55850,-39.16131,20.30000,103.88480,24.84500,1.73327
44.66146,-50.86789,21.80000,79.60792,29.24178,2.39902
44.71054,5.68556,19.50000,106.54148,40.25217,2.46039
